2025-01-15 15:06:42.919944: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2025-01-15 15:06:42.936232: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:477] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1736950002.956966  175611 cuda_dnn.cc:8310] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1736950002.963099  175611 cuda_blas.cc:1418] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2025-01-15 15:06:42.983228: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
W0000 00:00:1736950005.798626  175611 gpu_device.cc:2344] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
WARNING:2025-01-15 15:06:46,315:jax._src.xla_bridge:969: An NVIDIA GPU may be present on this machine, but a CUDA-enabled jaxlib is not installed. Falling back to cpu.
Loaded trainable_model_2025_01_15_14_55_53.json
Epoch 260, Loss: 18.721080780029297, Correct predictions: 72, Correct predictions test: 15
Epoch 265, Loss: 17.65156364440918, Correct predictions: 111, Correct predictions test: 8
Epoch 270, Loss: 18.111717224121094, Correct predictions: 89, Correct predictions test: 3
Epoch 275, Loss: 17.317062377929688, Correct predictions: 160, Correct predictions test: 2
Epoch 280, Loss: 15.90072250366211, Correct predictions: 111, Correct predictions test: 10
Epoch 285, Loss: 13.922198295593262, Correct predictions: 149, Correct predictions test: 11
Epoch 290, Loss: 13.262336730957031, Correct predictions: 136, Correct predictions test: 16
Epoch 295, Loss: 12.194734573364258, Correct predictions: 144, Correct predictions test: 21
Epoch 300, Loss: 11.536832809448242, Correct predictions: 143, Correct predictions test: 20
Epoch 305, Loss: 10.862110137939453, Correct predictions: 160, Correct predictions test: 23
Epoch 310, Loss: 10.319095611572266, Correct predictions: 156, Correct predictions test: 17
Epoch 315, Loss: 10.111804962158203, Correct predictions: 135, Correct predictions test: 19
Epoch 320, Loss: 9.213203430175781, Correct predictions: 181, Correct predictions test: 20
Epoch 325, Loss: 8.682023048400879, Correct predictions: 197, Correct predictions test: 26
Epoch 330, Loss: 8.903231620788574, Correct predictions: 175, Correct predictions test: 18
Epoch 335, Loss: 8.131343841552734, Correct predictions: 262, Correct predictions test: 9
Epoch 340, Loss: 7.318324089050293, Correct predictions: 202, Correct predictions test: 27
Epoch 345, Loss: 6.89870548248291, Correct predictions: 217, Correct predictions test: 26
Epoch 350, Loss: 6.878701210021973, Correct predictions: 167, Correct predictions test: 21
Epoch 355, Loss: 6.403201103210449, Correct predictions: 304, Correct predictions test: 14
Epoch 360, Loss: 6.102119445800781, Correct predictions: 224, Correct predictions test: 25
Epoch 365, Loss: 5.765442848205566, Correct predictions: 341, Correct predictions test: 17
Epoch 370, Loss: 5.490496635437012, Correct predictions: 234, Correct predictions test: 26
Epoch 375, Loss: 5.7391037940979, Correct predictions: 449, Correct predictions test: 7
Epoch 380, Loss: 5.5120697021484375, Correct predictions: 237, Correct predictions test: 15
Epoch 385, Loss: 4.403937816619873, Correct predictions: 307, Correct predictions test: 32
Epoch 390, Loss: 4.359984874725342, Correct predictions: 387, Correct predictions test: 26
Epoch 395, Loss: 4.0754170417785645, Correct predictions: 282, Correct predictions test: 33
Epoch 400, Loss: 3.8156328201293945, Correct predictions: 441, Correct predictions test: 27
Epoch 405, Loss: 3.715527057647705, Correct predictions: 301, Correct predictions test: 32
Epoch 410, Loss: 3.455522060394287, Correct predictions: 467, Correct predictions test: 27
Epoch 415, Loss: 3.469069242477417, Correct predictions: 317, Correct predictions test: 27
Epoch 420, Loss: 3.068695545196533, Correct predictions: 489, Correct predictions test: 28
Epoch 425, Loss: 2.9859564304351807, Correct predictions: 353, Correct predictions test: 36
Epoch 430, Loss: 2.6747665405273438, Correct predictions: 451, Correct predictions test: 45
Epoch 435, Loss: 2.556387424468994, Correct predictions: 522, Correct predictions test: 36
Epoch 440, Loss: 2.411713123321533, Correct predictions: 537, Correct predictions test: 39
Epoch 445, Loss: 2.305898666381836, Correct predictions: 468, Correct predictions test: 44
Epoch 450, Loss: 2.2260026931762695, Correct predictions: 614, Correct predictions test: 41
Epoch 455, Loss: 2.116241455078125, Correct predictions: 459, Correct predictions test: 49
Epoch 460, Loss: 1.9602141380310059, Correct predictions: 579, Correct predictions test: 48
Epoch 465, Loss: 1.852432370185852, Correct predictions: 661, Correct predictions test: 45
Epoch 470, Loss: 1.8068827390670776, Correct predictions: 512, Correct predictions test: 48
Epoch 475, Loss: 1.6667041778564453, Correct predictions: 605, Correct predictions test: 50
Epoch 480, Loss: 1.590226411819458, Correct predictions: 683, Correct predictions test: 49
Epoch 485, Loss: 1.505704641342163, Correct predictions: 667, Correct predictions test: 50
Epoch 490, Loss: 1.4440016746520996, Correct predictions: 703, Correct predictions test: 49
Epoch 495, Loss: 1.3857167959213257, Correct predictions: 981, Correct predictions test: 47
Saved super_trained_model_2025_01_15_14_55_55.json
Loaded trainable_model_2025_01_15_14_55_57.json
Epoch 0, Loss: 47568.140625, Correct predictions: 1, Correct predictions test: 0
Epoch 5, Loss: 16512.509765625, Correct predictions: 1, Correct predictions test: 0
Epoch 10, Loss: 9396.9462890625, Correct predictions: 1, Correct predictions test: 0
Epoch 15, Loss: 4719.2578125, Correct predictions: 1, Correct predictions test: 0
Epoch 20, Loss: 2624.359619140625, Correct predictions: 1, Correct predictions test: 0
Epoch 25, Loss: 1538.1571044921875, Correct predictions: 1, Correct predictions test: 0
Epoch 30, Loss: 1100.40380859375, Correct predictions: 1, Correct predictions test: 0
